program	rep	depth	noReads	percMutate	targMut	lenRef	refMatch	refSnp	refIns	refDel	refNs	matches	snp	ins	del	Ns	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajCon	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
ivar	7	50	4650	200	114	5700	5586	114	0	0	0	5700	0	0	0	730	0.29	0.02	0.48	10796	174%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	200	114	5700	5586	114	0	0	0	5700	0	0	0	1178	0.29	0.05	0.46	10636	177%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	500	285	5700	5415	285	0	0	0	5697	3	2	0	960	54.33	3.45	53.99	387380	105%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	500	285	5700	5415	285	0	0	0	5698	0	6	2	2155	1.35	0.43	1.92	13180	173%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	500	285	5700	5415	285	0	0	0	5680	0	18	20	2170	1.54	0.36	2.28	11116	171%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	362	0	932	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	460	0	935	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	0	0	932	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	3	0	935	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	0	0	935	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	3	0	939	220.51	32.59	449.46	399772	218%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	1	0	732	0.28	0.02	0.47	10960	177%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	500	285	5700	5415	285	0	0	0	5700	0	1	0	1181	0.29	0.03	0.48	10944	178%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	1000	570	5700	5136	560	4	4	0	5695	5	1	0	960	52.71	3.39	52.41	388316	105%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	1000	570	5700	5136	560	4	4	0	5700	0	4	0	1809	1.04	0.27	1.50	11908	170%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	1000	570	5700	5136	560	4	4	0	5700	0	0	0	1832	1.19	0.38	1.63	11992	168%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	1000	570	5700	5136	560	4	4	0	5635	44	704	21	1758	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	1000	570	5700	5136	560	4	4	0	5669	16	578	15	1882	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	1000	570	5700	5136	560	4	4	0	5635	44	486	21	1758	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	1000	570	5700	5136	560	4	4	0	5669	16	314	15	1888	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	1000	570	5700	5136	560	4	4	0	5648	43	279	9	1569	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	1000	570	5700	5136	560	4	4	0	5700	0	3	0	1602	208.21	31.82	413.39	399200	213%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	1000	570	5700	5136	560	4	4	0	5699	0	0	1	730	0.27	0.01	0.47	11860	182%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	1000	570	5700	5136	560	4	4	0	5699	0	2	1	1181	0.30	0.03	0.51	11408	175%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	0	0	1248	87.73	3.54	87.64	391612	103%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	16	0	2058	2.77	0.87	4.22	12316	183%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	0	0	1464	3.34	0.88	5.10	13840	179%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	1330	0	1223	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	0	0	11800	0	0	0	0	0	11799	0	1482	1	1225	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	0	0	1220	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	10	0	1225	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	0	0	1224	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	10	0	1230	330.53	47.10	751.29	400940	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	0	0	11800	0	0	0	0	0	11800	0	0	0	939	0.56	0.04	0.92	14860	171%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	0	0	11800	0	0	0	0	0	11799	0	0	1	2766	0.51	0.03	0.89	12332	180%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	100	118	11800	11682	118	0	0	0	11799	1	0	0	1248	90.51	3.53	90.48	393032	103%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	100	118	11800	11682	118	0	0	0	11799	1	16	0	1464	2.85	0.79	4.41	12320	182%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	100	118	11800	11682	118	0	0	0	11780	16	107	4	1670	3.29	0.87	5.07	13648	180%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	100	118	11800	11682	118	0	0	0	11799	1	1274	0	1219	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	100	118	11800	11682	118	0	0	0	11799	0	1468	1	1237	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	100	118	11800	11682	118	0	0	0	11800	0	0	0	1216	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	100	118	11800	11682	118	0	0	0	11800	0	10	0	1237	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	100	118	11800	11682	118	0	0	0	11800	0	0	0	1220	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	100	118	11800	11682	118	0	0	0	11800	0	10	0	1243	328.61	47.54	749.49	401096	242%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	100	118	11800	11682	118	0	0	0	11800	0	0	0	939	0.54	0.02	0.91	16520	175%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	100	118	11800	11682	118	0	0	0	11799	0	0	1	2765	0.49	0.02	0.88	11972	185%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	200	236	11800	11564	236	0	0	0	11797	3	0	0	1248	86.07	3.29	86.20	391176	103%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	200	236	11800	11564	236	0	0	0	11798	2	14	0	1788	2.80	0.74	4.42	13876	184%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	200	236	11800	11564	236	0	0	0	11780	16	107	4	1671	3.31	0.81	5.13	15916	179%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	200	236	11800	11564	236	0	0	0	11799	1	1233	0	1219	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	200	236	11800	11564	236	0	0	0	11799	0	1426	1	1242	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	200	236	11800	11564	236	0	0	0	11800	0	0	0	1216	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	200	236	11800	11564	236	0	0	0	11800	0	10	0	1242	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	200	236	11800	11564	236	0	0	0	11800	0	0	0	1220	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	200	236	11800	11564	236	0	0	0	11800	0	10	0	1249	330.27	47.23	751.25	403036	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	200	236	11800	11564	236	0	0	0	11800	0	0	0	939	0.59	0.01	0.99	16300	169%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	200	236	11800	11564	236	0	0	0	11798	0	0	2	2764	0.50	0.04	0.88	12364	184%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	500	590	11800	11210	590	0	0	0	11797	3	0	0	1248	85.87	3.54	85.73	392016	103%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	500	590	11800	11210	590	0	0	0	11792	6	20	2	1814	2.76	0.85	4.19	13780	182%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	500	590	11800	11210	590	0	0	0	11798	0	0	2	1491	3.25	0.86	4.99	12828	179%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	500	590	11800	11210	590	0	0	0	11799	1	1055	0	1259	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	500	590	11800	11210	590	0	0	0	11799	0	1275	1	1311	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	500	590	11800	11210	590	0	0	0	11800	0	0	0	1256	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	500	590	11800	11210	590	0	0	0	11800	0	10	0	1311	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	500	590	11800	11210	590	0	0	0	11800	0	0	0	1270	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	500	590	11800	11210	590	0	0	0	11800	0	10	0	1330	332.80	47.77	753.24	401432	240%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	500	590	11800	11210	590	0	0	0	11800	0	0	0	940	0.55	0.02	0.95	16724	176%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	500	590	11800	11210	590	0	0	0	11798	0	0	2	2765	0.51	0.05	0.89	15816	185%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11791	9	0	0	1249	92.61	3.64	92.50	392704	103%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11795	4	12	1	2190	2.56	0.74	3.87	12200	180%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11780	13	64	7	1883	3.00	0.84	4.51	13864	178%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11799	1	1081	0	1248	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11799	0	1211	1	1292	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11800	0	0	0	1239	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11800	0	9	0	1292	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11800	0	0	0	1533	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11800	0	7	0	1586	324.90	46.55	739.26	401016	241%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11800	0	0	0	941	0.57	0.03	0.97	16224	177%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	1000	1180	11800	10622	1176	2	2	0	11799	0	0	1	2990	0.52	0.04	0.94	12640	188%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	7	50	4650	0	0	29903	0	0	0	0	0	29889	3	0	11	2287	215.17	4.00	215.69	937884	102%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	7	50	4650	0	0	29903	0	0	0	0	0	29887	5	45	11	2461	7.79	2.28	13.16	18720	198%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	7	50	4650	0	0	29903	0	0	0	0	0	29888	4	0	11	2443	9.15	2.37	15.26	14164	192%	1024	7168	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	7	50	4650	0	0	29903	0	0	0	0	0	29881	5	3131	17	2668	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	7	50	4650	0	0	29903	0	0	0	0	0	29888	5	3722	10	2762	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	7	50	4650	0	0	29903	0	0	0	0	0	29889	4	3	10	2652	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	7	50	4650	0	0	29903	0	0	0	0	0	29888	5	23	10	2762	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	7	50	4650	0	0	29903	0	0	0	0	0	29889	4	3	10	2663	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	7	50	4650	0	0	29903	0	0	0	0	0	29888	5	23	10	2778	661.29	90.56	1652.68	407948	263%	1024	7168	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	7	50	4650	0	0	29903	0	0	0	0	0	29888	4	0	11	1794	1.31	0.05	2.27	17272	176%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	7	50	4650	0	0	29903	0	0	0	0	0	29884	5	0	14	4817	1.52	0.04	2.58	14212	172%	1024	7168	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
