program	rep	depth	noReads	percMutate	targMut	mutLen	refLen	refNs	refSnp	refIndel	conLen	Ns	snp	indel	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajcon	usedIvar	usedRacon	medakaPolish	ivarPolish	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
buildCon	5	100	9300	200	236	11800	11800	0	20	0	11685	108.601	0.6608	0.2832	6.78	1.61	11.45	40888	192%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	13126	78.3178	0	2.2601	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	13225	77.9584	0	3.4599	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	11644	88.1141	0	0.0942	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	11654	88.4675	0	0.8468	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	11710	93.5952	0	0.0942	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	200	236	11800	11800	0	20	0	11719	94.0353	0	0.7531	410.86	59.19	987.94	403832	254%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	200	236	11800	11800	0	20	0	11799	86.7023	0	0.0928	2.60	0.05	6.09	19792	236%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	200	236	11800	11800	0	20	0	11798	138.752	0	0.1968	0.95	0.04	1.77	19892	190%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11800	105.763	0.0948	0	99.52	3.68	100.43	442104	104%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11692	185.084	0.6277	0.7324	5.94	1.63	10.14	41080	198%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11684	170.233	0.7136	0.4077	6.74	1.71	11.37	41108	194%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	13100	76.4885	0	2.2493	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	13219	76.9347	0	3.3613	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11644	85.8811	0	0.0939	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11654	87.2662	0	0.8448	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11710	91.3749	0	0.094	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11719	92.926	0	0.7512	415.32	57.27	994.20	404816	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11799	87.2108	0	0.0929	2.51	0.06	6.06	20080	243%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	500	590	11800	11800	0	49.661	0.2542	11799	138.741	0	0.0984	0.96	0.03	1.82	21620	192%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	1000	1180	11800	11800	0	0	0	11801	105.754	0.3792	0.0948	101.99	3.65	102.95	439460	104%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	1000	1180	11800	11800	0	0	0	11690	147.049	0.4001	0.9002	4.97	1.41	8.31	41088	195%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	1000	1180	11800	11800	0	0	0	11685	148.053	0	0.1003	5.68	1.36	9.50	40868	191%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	13393	112.447	0	1.8688	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	12977	117.516	0	3.1156	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	12253	122.745	0	0.0987	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	11710	130.231	0	0.9798	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	11710	113.834	0	0.0964	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	1000	1180	11800	11800	0	0	0	11721	116.97	0	0.9626	411.05	58.30	982.23	404388	253%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	1000	1180	11800	11800	0	0	0	11798	87.981	0	0.1859	2.53	0.06	6.00	24036	238%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	1000	1180	11800	11800	0	0	0	11798	138.752	0	0.1968	0.99	0.06	1.85	19412	192%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	0	0	29903	29903	0	0	0	29893	76.5062	0.1087	0.0362	245.75	4.06	248.11	937832	102%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	0	0	29903	29903	0	0	0	29877	85.2495	0.5117	1.3524	13.27	2.82	26.03	41208	217%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	0	0	29903	29903	0	0	0	29840	79.8257	0.3271	0.1817	16.41	2.89	30.14	41048	201%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	33587	70.1462	0.1093	2.4779	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	33972	70.1166	0.1454	3.5268	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	29752	78.7174	0.1093	0.1093	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	29773	80.0054	0.1456	0.7281	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	29818	81.0584	0.1093	0.1093	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	0	0	29903	29903	0	0	0	29839	82.4424	0.1457	0.7284	798.06	109.26	2063.05	411340	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	0	0	29903	29903	0	0	0	29891	60.0181	0.1068	0.0712	6.06	0.14	14.59	22576	243%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	0	0	29903	29903	0	0	0	29889	111.68	0.1507	0.1507	2.87	0.13	4.93	21088	176%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	100	299	29903	29903	0	9.999	0	29893	76.5397	0.1087	0.0362	244.40	4.07	246.79	937944	102%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	100	299	29903	29903	0	9.999	0	29878	85.3471	0.5483	1.389	13.23	2.70	26.03	41100	217%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	100	299	29903	29903	0	9.999	0	29840	79.9263	0.3271	0.1817	15.80	2.94	29.96	41080	208%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	33565	70.1028	0.1093	2.4414	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	33963	70.1351	0.1453	3.5242	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	29752	78.7174	0.1093	0.1093	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	29773	80.0054	0.1456	0.7281	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	29818	81.0584	0.1093	0.1093	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	100	299	29903	29903	0	9.999	0	29839	82.4424	0.1457	0.7284	799.36	108.31	2067.85	410356	272%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	100	299	29903	29903	0	9.999	0	29891	60.0181	0.1068	0.0712	6.12	0.10	14.67	26888	241%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	100	299	29903	29903	0	9.999	0	29889	111.68	0.1507	0.1507	2.86	0.14	4.94	21352	177%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	200	598	29903	29903	0	19.998	0	29894	76.5705	0.1087	0.0725	243.97	4.17	246.26	937944	102%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	200	598	29903	29903	0	19.998	0	29874	96.0702	0.4811	1.2583	13.16	2.76	25.82	41040	217%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	200	598	29903	29903	0	19.998	0	29840	91.1863	0.3311	0.1839	15.57	2.92	29.70	41004	209%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	33333	70.6507	0.1093	2.3324	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	33762	71.1155	0.1451	3.4831	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	29752	78.7174	0.1093	0.1093	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	29773	80.6435	0.1456	0.7281	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	29818	81.159	0.1093	0.1093	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	200	598	29903	29903	0	19.998	0	29839	83.2132	0.1457	0.7284	801.60	108.32	2067.50	412452	271%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	5	100	9300	200	598	29903	29903	0	19.998	0	29891	60.0181	0.1068	0.0712	6.15	0.15	14.67	23704	240%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	5	100	9300	200	598	29903	29903	0	19.998	0	29889	111.713	0.1507	0.1507	2.83	0.09	4.97	21780	179%	1024	5120	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	5	100	9300	500	1495	29903	29903	0	49.9699	0	29892	76.5088	0.1813	0.0725	249.64	4.28	251.79	937796	102%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	5	100	9300	500	1495	29903	29903	0	49.9699	0	29876	99.2435	0.7793	1.2617	13.90	2.90	27.49	41044	218%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	5	100	9300	500	1495	29903	29903	0	49.9699	0	29840	93.6662	0.332	0.1844	16.28	3.32	31.08	41072	211%	1024	5120	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	33233	72.0669	0.1095	2.1172	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	33592	74.869	0.1455	3.3109	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	29752	80.1627	0.1093	0.1093	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	29773	84.4725	0.1456	0.7281	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	29818	82.6347	0.1093	0.1093	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	5	100	9300	500	1495	29903	29903	0	49.9699	0	29839	87.3689	0.1457	0.7284	809.37	107.55	2081.12	412340	270%	1024	5120	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
